token,value,,character limit, comment
songtitle_supersonic,スラッガーのスーパーソニックスパイク,,32,song title
songtitle_stardust,シュレディングスターダスト,,32,song title
songtitle_fighter,スピードファイター,,32,song title
songtitle_puttputt,パットパットプレリュード,,32,song title
songtitle_dayout,ワブワブのお出かけ,,32,song title
songtitle_tango,ティータイムタンゴ,,32,song title
songtitle_warp,ワッキーワープ,,32,song title
songtitle_elephant,エレファントショー,,32,song title
songtitle_drivin,ドリームドライビング,,32,song title
songtitle_caddy,キャディーの洞窟,,32,song title
songtitle_nightmare,ニブズの悪夢,,32,song title
songtitle_rise,スラッガーの繁栄,,32,song title
songtitle_bigleague,スローボットのビッグリーグ,,32,song title
songtitle_garden,パブリックガーデン,,32,song title
songtitle_fastball,ファストボールナブズ,,32,song title
songtitle_ringer,リンガー,,32,song title
songtitle_sweatpants,スウェットパンツ,,32,song title
songtitle_dark,暗闇のランニング,,32,song title
songtitle_party,パーティーの惑星,,32,song title
songtitle_maniac,バットマニアック,,32,song title
songtitle_baozbattle,Beat Sportsビッグ・バオ バトル,,32,song title
songtitle_december,12月のダンス,,32,song title
songtitle_arctic,北極アリーナ,,32,song title
songtitle_palace,宮殿,,32,song title
songtitle_spacerace,宇宙レース,,32,song title
songtitle_biggame,ユー・トーク・ア・ビッグゲーム,,32,song title
songtitle_sportoise,スポータス,,32,song title
songtitle_weirdo,変人,,32,song title
songtitle_dancey,ダンスパンツ,,32,song title
songtitle_geewhiz,ジーウィズ,,32,song title
songtitle_magic,マジック,,32,song title
songtitle_polaria,ポラリア,,32,song title
songtitle_snowball,スノーボールスネーク,,32,song title
songtitle_fanfare,ナブズのファンファーレ,,32,song title
songtitle_piddle,ピドルパドル,,32,song title
songtitle_babysteps,ベイビーステップ,,32,song title
songtitle_protonibbz,プロトニブズ,,32,song title
songtitle_jankees,ジャンキーズ,,32,song title
songtitle_comp,コンペティッシュ,,32,song title
songtitle_nubble,ナブルニブル,,32,song title
songtitle_squeek,スクイーク,,32,song title
songtitle_pep,ペップトーク,,32,song title
songtitle_mascot,ハグ・ザ・マスコット,,32,song title
songtitle_saturn,土星のチャンピオンリング,,32,song title
songtitle_worm,ワームバーナー,,32,song title
songtitle_glowstick,グロースティック,,32,song title
songtitle_movin,ムービング・トゥー・ファスト,,32,song title
songtitle_bases,ラウンディング・ベース,,32,song title
songtitle_hugehug,ビッグハグ,,32,song title
net_error_join_denied,他のユーザーと接続できませんでした。\n\n後でもう一度お試しください。,,150,Do not translate \n
net_error_connect_failed,他の本体と接続できませんでした。\n\n後でもう一度お試しください。,,150,Do not translate \n
net_error_unrecoverable,エラーが発生しました。\n\n後でもう一度お試しください。,,150,Do not translate \n
net_not_enough_players,残りプレイヤーが不足しています。\n\nメインメニューに戻ります。,,150,Do not translate \n
net_no_remote_players,接続できませんでした。\n\nメニューに戻ります。,,150,Do not translate \n
net_confirm_leave_session,本当にこのセッションを終了しますか？,,150,
songtitle_kleatz,クリーツ,,32,song title
songtitle_ondeck,オンデック,,32,song title
songtitle_varsitygravity,バーシティーグラビティー,,32,song title
standards_motion_notice,通知,,32,
standards_motion_strapusage,Joy-Con コントローラーでプレイするときは、表示のようにストラップを取り付けます。\n\nJoy-Con コントローラーをしっかりと握り、手を離さないでください。\n\n周囲の状況や他の人に注意してプレイしましょう。,,340,Do not trnaslate \n
songtitle_buddyballin,バディボール,,32,song title
songtitle_moonjump,ムーンジャンプ,,32,song title
songtitle_edgeofn00bular,おバカランドの縁,,32,song title
tutorial_t_octo_practice,ここではスローボットの投球練習できるよ。練習曲をクリアするか、早く終わらせるにはポーズしてみて。,,150,
loading_all_9,ヒント:お腹が空いたら食べよう。エネルギーが得られるし、おいしいよ！,,150,
loading_all_10,背中側で親指を動かすことができる？ワブワブには親指がない。自慢するのはやめよう。,,150,
loading_all_11,ヒント:スポーツが得意っていいことだよね。楽しいしかっこいいよ。,,150,
loading_all_12,宇宙の真実:土星の輪は使われなくなった宇宙スケートリンク。,,150,
loading_all_13,宇宙の真実:ニブズの言葉には「グレイビー」を意味する単語が17個ある。,,150,
loading_all_14,宇宙の真実:両肘をくっつけて手を叩けるのは地球人だけ。出身地に誇りを持とう！,,150,
loading_all_15,宇宙の真実:ミュージカリアンの人気メニュー「浮かぶストロンボリ」は、浮いているだけで地球のストロンボリと同じ。,,150,
tutorial_g_welcome,<style=name>ゴブルゴルフ</style>へようこそ！\n準備ができたら<style=action>宇宙人の空腹を満たそう</style>。\nたくさん食べさせると、スコアが伸びるよ。,,150,
tutorial_g_patterns,ニブズは集まると、<style=action>リズミカルなパターン</style>で歌うよ。,,150,
tutorial_g_flags,ニブズには1回食事を与えればいい。ニブズの代わりに旗が見えたら、<style=name>スイングしないでね</style>。,,150,
loading_all_16,ヒント:ポーズ画面でいつでも操作を確認できるよ。,,150,
loading_all_17,時々Super Beat Sportsから離れて休憩しよう。地球にも面白い物はあるはずだよ！,,150,
controls_swing,スイング,,,
controls_t_move,レーン変更,,,
controls_t_left,左へ移動,,,
controls_t_right,右へ移動,,,
controls_t_bottom,スタックの一番下へ移動,,,
controls_g_aim,島を選択,,,
controls_g_left,左の島を選択,,,
controls_g_right,右の島を選択,,,
controls_rr_pos,位置を決めて狙う,,,
controls_rr_kickup,ボールをセット,,,
gear_bat_chair,コン”チェア”ルト,,,
loading_all_18,宇宙の真実:ミュージカリアンだけが、フラームしながらグローコンを動かせる。,,,
loading_all_19,宇宙の真実:ミュージカリアの銀河系では、植物はソノ合成で栄養を得る。,,,
loading_earlylate,「はやい」と「おそい」をよく見て、ボールを打つタイミングを微調整しよう。,,,
loading_rr_pinkypower,ニブズもパワーショットは得意！ボールを吐き出す時に<icon=swingbutton>を押してみよう。,,,
loading_rr_accel,ボールはうまく打つたびに速く（失敗すると遅く）なります。,,,
loading_rr_poweraim,ヒント:すばやく動けば、セットせずにヒットを狙えるよ。,,,
loading_t_nubz,スローボットの技術は、何世代にもわたってナブズの家庭に伝えられてきた。,,,
loading_t_throbot,ヒント:スローボットのピッチングが難しい時は、リズムを数えてみよう。,,,
results_msg_rhythm_racket,勝者誕生！,,,
results_ai_wins,ナイストライ、人間。,,,
results_ai_wins2,ロボットの勝ち。,,,
rr_changeup_mssg,チェンジアップ,,,
rr_showdown_mssg,ショーダウン,,,
rr_bunt,バント,,,
rr_hit,ヒット！,,,
rr_set,セット,,,
rr_power,パワー！,,,
rr_flub,失敗,,,
shell_standardmode,<icon=button>標準モード,,,
shell_promode_prompt_mp,どちらもこのスポーツの<style=action>プロモード</style>に挑戦する準備はいい？\nマルチプレイのゴールドまたはプラチナメダルを獲得して実力を証明しよう。,,,
shell_promode_return_to_standard,マルチプレイプロモードがアンロックされました。標準モードに戻ります。,,,
shell_welcome_msg_2,ハッ！見て。\n<style=action>リル スラッガーだ！</style>\nスポーツマスターなんだ！メダルを全部持って行っちゃう！,,,
shell_welcome_msg_3,でも！ここには<style=action>特別な</style>スポーツがある...。,,,
shell_welcome_msg_4,僕たちだけの楽しくってワクワクする<style=action>リズムのルールがある！</style>,,,
shell_welcome_msg_5,さあ、遊んでみよう。\n<style=action>SUPER BEAT SPORTS</style>だ！,,,
shell_gamedesc_t,レーンからレーンへダッシュして、ビートに合わせたボールを打ち返そう。,,,
shell_gamedesc_v,音速のサーブと猛烈なスパイクを連発して勝利を勝ち取ろう。,,,
shell_gamedesc_g,リズムのパターンを繰り返してクリッターの空腹を満たそう。,,,
shell_gamedesc_s,ボール叩きゲームでリズムの反射神経を試そう。,,,
shell_gamedesc_r,リズムに合わせて飛んだり跳ねたり。ゴールを守って対戦相手を倒そう。,,,
shell_s2s_2player,これは1人または2人用です。3人以上の場合はバディーボールかリズムラケットをプレイしよう。,,,
shell_analytics,ゲーム分析を許可,,,
tutorial_r_serve,サーブする時は<icon=thumbstick>を使って<style=action>狙いを定め</style>、<icon=swingbutton>を押してボールを<style=action>ヒット</style> 。,,,
tutorial_r_hit,ボールをバントではなく<style=action>ヒット</style>するには、ブロックした時に<icon=swingbutton>を押そう。,,,
tutorial_r_flub,注意して！ボールをセットしたのに地面に着いた時に<icon=swingbutton>を押さないと、<style=name>失敗</style>になっちゃう。,,,
tutorial_r_spitters2,ニブズは自動的にボールを食べて、4ビートあとに吐き出すよ。,,,
tutorial_r_power,<style=action>パワーショット</style>は、ボールをブロックした時に<icon=setbutton>を押すことでいつでも可能だ。\nやってみて！,,,
tutorial_s_aliens_all,バディはそれぞれ違う速度\nヒント:速いボールを狙おう！,,,
tutorial_s_aliens_slower,もっと遅く,,,
tutorial_s_aliens_faster,もっと速く,,,
tutorial_s_items_speedup,全てをスピードアップ,,,
tutorial_s_items_nubzify,ナブズナブズナブズ,,,
tutorial_s_items_direct,プレイの方向を変更\n(3P-4Pのみ),,,
tutorial_s_items_bomb,ハートを1つ消費,,,
tutorial_s_welcome,このゲームでは、スラッガーが交代でバディにボールを打つよ。失敗した人は<style=name>ハートを1つ失う！</style>,,,
tutorial_t_doublelane,<icon=L>と<icon=R>を押して、<style=action>一度に2レーンを</style>ダッシュで横切ろう。,,,
tutorial_t_welcome,さあ、<style=action>盛り上がろう</style>！\n全てのピッチングを<style=action>パーフェクトタイミング</style>で打って最高のメダルをゲットだ！ ,,,
tutorial_v_mp_intro,2人いるから僕<style=action>ワブワブ</style>は、公平にプレイするために反対側でプレイするよ。,,,
tutorial_v_mp_turns,順番が来たら、スイングするか<icon=swingbutton>を押してボールを打とう。\n動きを追うには、<style=red>色</style>の<style=blue>合図</style>をよく見てね！,,,
tutorial_v_welcome,<style=name>スクイブ</style>が邪魔をしようとするよ。\n\n<style=action>ボールを逃さないでね</style>,,,
net_remote_player_left_game,プレイヤーが退出しました。セッションを終了します。,,,
net_error_room_denied,本体に接続できませんでした。,,,
songtitle_scoops,スクープ,,,
controls_t_doublelane,2レーン変更,,,
gear_bat_baseball_bat_special_spcl,ゴープラチナ - スペシャルアイテム,,,
gear_bat_baseball_bat_special_desc,全レベルでプラチナメダルを取得した,,,
gear_bat_bronze_spcl,ブロンズヒッター - スペシャルアイテム,,,
gear_bat_bronze_desc,全レベルでブロンズ（またはそれ以上）のメダルを取得した,,,
gear_bat_flowers_spcl,フラワーカパワー - スペシャルアイテム,,,
gear_bat_flowers_desc,ローカルワイヤレスプレイでレベルをクリアした,,,
gear_bat_gold_spcl,ソリッドゴールド - スペシャルアイテム,,,
gear_bat_gold_desc,全レベルでゴールド（またはそれ以上）のメダルを取得した,,,
gear_bat_energy_spc,ワッパーザッパー - スペシャルアイテム,,,
gear_bat_energy_desc,ネットボールでプラチナメダルを取得した,,,
gear_bat_gnome_spcl,フランク - スペシャルアイテム,,,
gear_bat_gnome_desc,プロモードでゴールド（またはそれ以上）のメダルを取得した,,,
gear_bat_cricket_spcl,チャープ - スペシャルアイテム,,,
gear_bat_cricket_desc,ワッキーバットでプラチナメダルを取得した,,,
gear_bat_mallet_spcl,ハイノートストライカー - スペシャルアイテム,,,
gear_bat_mallet_desc,ゴブルゴルフでプラチナメダルを取得した,,,
gear_bat_mime_spcl,マイムバット - スペシャルアイテム,,,
gear_bat_mime_desc,ワッキーバットの標準レベル全てを勝ち抜いた,,,
gear_outfit_nibbs_spcl,ビッグマウス - スペシャルアイテム,,,
gear_outfit_nibbs_desc,ゴブルゴルフのプロレベル全てを勝ち抜いた,,,
gear_outfit_nubz_spcl,ナブズダブズ - スペシャルアイテム,,,
gear_outfit_nubz_desc,ワッキーバットのプロレベル全てを勝ち抜いた,,,
gear_outfit_squibbs_spcl,スクイブスタイル - スペシャルアイテム,,,
gear_outfit_squibbs_desc,ネットボールのプロレベル全てを勝ち抜いた,,,
gear_outfit_robo_spcl,次世代 - スペシャルアイテム,,,
gear_outfit_robo_desc,バディボールとリズムラケットでプロロボスラッガーを全て倒した,,,
gear_outfit_dropmix_spcl,DROPMIX - スペシャルアイテム,,,
gear_outfit_dropmix_desc,ネットボールの通常レベル全てを勝ち抜いた,,,
gear_outfit_knight_spcl,オールナイト - スペシャルアイテム,,,
gear_outfit_knight_desc,ゴブルゴルフの通常レベル全てを勝ち抜いた,,,
gear_outfit_mime_spcl,マイムオーバーマター - スペシャルアイテム,,,
gear_outfit_mime_desc,ワッキーバットの標準レベル全てを勝ち抜いた,,,
loading_rr_instaspit,ニブズがインスタントスピットのためのボールを手に入れたらすぐに<icon=swingbutton>を押してみよう。,,,
loading_rr_aim,ヒント:すばやく動けば、セットせずにヒットを狙えるよ。,,,
loading_rr_powershot,パワーショットのためのボールを手に入れたら<icon=setbutton>を押そう。,,,
loading_s_speedup,注意して！バディボールはアクションが激しくなるとスピードが上がるよ。,,,
results_gear_remain,ロックアイテムの残り：%d,,,
results_gear_remain_one,ロックアイテムは残り1つ。,,,
rr_out,アウト！,,,
rr_aim,狙って,,,
rr_plusone,オーイェー！,,,
rr_howtoplay_required,リズムラケットチュートリアルをクリアすると残りのモードがアンロックされます。\n\nチュートリアルをプレイしますか？,,,
shell_cpu,CPU,,,
shell_s2s_available_alt,使用可能な本体,,,
shell_s2s_createroom_alt,セッションをホストする,,,
shell_s2s_searching_alt,本体を探しています...,,,
shell_clarify_local_alt,近くの本体と接続する。,,,
shell_player_leave,終了,,,
tutorial_g_charge_motion,<style=name>ジャンプ中のニブルス</style>にボールを与えるには、歌い出した時に<style=action>押して</style><style=action>ホールド</style> <icon=swingbutton>。そしてジャンプした時に<style=action>離す</style>かニブルスに向かってコントローラーを<action=style>スイング</action>するんだ。,,,
tutorial_g_pinky_motion,これがお腹を空かせた<style=name>ニブズ</style>。ニブズが歌ったら<icon=swingbutton>を押すかコントローラーを<style=action>スイング</style>して食べさせよう。 ,,,
tutorial_r_serve_motion,サーブする時は<icon=thumbstick>を使って<style=action>狙いを定め</style>、<icon=swingbutton>を押すか、コントローラーを<style=action>スイング</style>してボールを<style=action>ヒット</style>。,,,
tutorial_r_hit_motion,ボールをバントではなく<style=action>ヒット</style>するには、ブロックした時に<icon=swingbutton>を押すか、コントローラーを<style=action>スイング</style>しよう。,,,
tutorial_r_kickups_motion,<style=action>パワーショット</style>を行うには、<icon=setbutton> を押してボールを<style=name>セット</style>し、 地面に着くと同時に<icon=swingbutton>を押すか、 コントローラーを<style=action>スイング</style>。\n\nヒント: ビートをよく聞いて！,,,
tutorial_r_spitters_power,ニブズがボールを吐き出した瞬間に<icon=swingbutton>を押すと、ニブズは<style=action>パワーショット</style>を行う。\n<style=action>インスタントスピット</style>は、ボールがニブズに到達した瞬間に<icon=swingbutton2>を押そう。,,,
tutorial_swing_motion,<icon=swingbutton>を押すか、コントローラーを<style=action>スイング</style>してボールをヒット。音楽に合わせてスイングして<style=name>マックススコアを狙おう</style>。,,,
tutorial_s_hit_motion,プレイするには<icon=thumbstick>で<style=action>狙って</style>、 <icon=swingbutton>を押すか、コントローラーを<style=action>スイング</style>してボールを<style=action>ヒット</style>。,,,
net_error_connect_failed_alt,他の本体と接続できませんでした。\n\n後でもう一度お試しください。,,,
net_no_remote_players_alt,他のユーザーと接続できませんでした。\n\nメニューに戻ります。,,,
net_confirm_leave_session_alt,本当にこの部屋から出ますか？,,,
net_remote_player_left_game_alt,プレイヤーが退出しました。セッションを終了しています。,,,
net_local_player_left_game,プレイヤーのコントローラーが切断されました。\n\nメニューに戻ります。,,,
net_error_room_denied_alt,この部屋は参加できません。,,,
songtitle_random,?????,,,
prompt_kickup,<icon=setbutton>,,,
loading_all_20,ビッグ・バオはワブワブの三従兄弟の子にあたる。,,,
loading_all_21,ナブズが頭をガブッと噛んだら喜んで！珍しい愛情表現なのだから。,,,
loading_all_22,ワブワブは誰よりもスポーツを愛しているが...,,,
loading_all_23,ミュージカリアンは、偶然地球のテレビ電波を傍受して以来、スポーツに心を奪われている。,,,
loading_all_24,スポーツに熱中する前、ミュージカリアンはスペイン語のドラマに夢中だった。,,,
loading_all_25,ミュージカリアンは商品やサービス提供の対価として、貨幣の代わりに歌を使う。,,,
loading_g_taste,ニブズの味覚は発達しており、1口食べるだけで、ほとんどのスポーツ器具の製造年月日を言い当てることができる。,,,
loading_v_squibz2,スクイブはミュージカリアを代表するフレンドリーな生き物。（でもカラマリを食べている姿だけは見られないように）,,,
shell_clarify_play_alt,この本体には1から2人のプレイヤーがいます,,,
shell_network_quality,このメーターは、2つの本体をつなぐシグナルの強さを示しています。,,,
shell
