token,value,,character limit, comment
tutorial_v_superfast,"Quando vedi questo, la palla sta venendo verso di te velocemente.",,250,
volleyball_results_title_win,OTTIMA SCHIACCIATA!,,24,
wins_label,Vittorie:,,24,
toasty_drumsolo,ASSOLO DI BATTERIA!,,24,
toasty_serve,SERVI,,24,
toasty_soclose,PER UN SOFFIO,,24,
toasty_hello,SALVEEE,,24,
toasty_selfown,D'OH!,,24,
toasty_pizza,FESTA!,,24,
toasty_boink,RESET!,,24,
songtitle_glee,Coro degli Squibz,,32,song title
songtitle_shopping,Shopping sfrenato del Wubwub,,32,song title
songtitle_bump,Tonfo,,32,song title
songtitle_tubular,Ritmo tubulare,,32,song title
songtitle_rocket,Pilota razzo,,32,song title
songtitle_interstellar,VIP interstellare,,32,song title
songtitle_supersonic,Schiacciata supersonica,,32,song title
songtitle_stardust,Polvere di stelle,,32,song title
songtitle_fighter,Guerriero della velocità,,32,song title
songtitle_puttputt,Preludio del putt,,32,song title
songtitle_dayout,Giornata del Wubwub,,32,song title
songtitle_tango,Tango del tee,,32,song title
songtitle_warp,Curva stramba,,32,song title
songtitle_elephant,Spettacolo dell'elefante,,32,song title
songtitle_drivin,Guidare da favola,,32,song title
songtitle_caddy,Caverna del caddie,,32,song title
songtitle_nightmare,Incubo del Nibbz,,32,song title
songtitle_rise,Ascesa del battitore,,32,song title
songtitle_bigleague,Grande lega di Tirobot,,32,song title
songtitle_garden,Giardino pubblico,,32,song title
songtitle_fastball,Palla veloce del Nubz,,32,song title
songtitle_ringer,Sosia,,32,song title
songtitle_sweatpants,Pantaloncini,,32,song title
songtitle_dark,Scappare nel buio,,32,song title
songtitle_party,Festa planetaria,,32,song title
songtitle_maniac,Patito della mazza,,32,song title
songtitle_baozbattle,Battaglia di Big Baoz,,32,song title
songtitle_december,Danza di dicembre,,32,song title
songtitle_arctic,Arena artica,,32,song title
songtitle_palace,Palazzo,,32,song title
songtitle_spacerace,Gara spaziale,,32,song title
songtitle_biggame,Ti piace il gioco pesante,,32,song title
songtitle_sportoise,Sportività,,32,song title
songtitle_weirdo,Strambo,,32,song title
songtitle_dancey,Pantaloni ballerini,,32,song title
songtitle_geewhiz,Accipicchia!,,32,song title
songtitle_magic,Magia,,32,song title
songtitle_polaria,Polare,,32,song title
songtitle_snowball,Serpente di pelle di neve,,32,song title
songtitle_fanfare,Fanfare del Nubz comune,,32,song title
songtitle_piddle,Sguazzare allegramente,,32,song title
songtitle_babysteps,Un passo alla volta,,32,song title
songtitle_protonibbz,Nibbz protonici,,32,song title
songtitle_jankees,Jankees,,32,song title
songtitle_comp,Un po' di competizione,,32,song title
songtitle_nubble,A pezzi e bocconi,,32,song title
songtitle_squeek,Strizzata,,32,song title
songtitle_pep,Discorso d'incoraggiamento,,32,song title
songtitle_mascot,Abbraccia la mascotte,,32,song title
songtitle_saturn,Anelli olimpici di Saturno,,32,song title
songtitle_worm,Verme usa e getta,,32,song title
songtitle_glowstick,Barretta fluorescente,,32,song title
songtitle_movin,Troppo veloce,,32,song title
songtitle_bases,Basi tondeggianti,,32,song title
songtitle_hugehug,Grande abbraccio,,32,song title
net_error_join_denied,Impossibile collegarsi con gli altri utenti.\n\nRiprova più tardi.,,150,Do not translate \n
net_error_connect_failed,Impossibile collegarsi all'altra console.\n\nRiprova più tardi.,,150,Do not translate \n
net_error_unrecoverable,Si è verificato un errore.\n\nRiprova più tardi.,,150,Do not translate \n
net_not_enough_players,Non ci sono abbastanza giocatori.\n\nRitorna al menu principale.,,150,Do not translate \n
net_no_remote_players,Impossibile connettersi.\n\nRitorno al menu.,,150,Do not translate \n
net_confirm_leave_session,Vuoi davvero abbandonare questa sessione?,,150,
songtitle_kleatz,Kleatz,,32,song title
songtitle_ondeck,Sul ponte,,32,song title
songtitle_varsitygravity,Gravità di squadra,,32,song title
standards_motion_notice,Avviso,,32,
standards_motion_strapusage,"Quando giochi con un Joy-Con, attacca il laccetto come mostrato.\n\nAfferra saldamente il Joy-Con e non lasciarlo andare.\n\nQuando giochi fai attenzione a quello che ti circonda e alle altre persone.",,340,Do not trnaslate \n
songtitle_buddyballin,Palle tra amici,,32,song title
songtitle_moonjump,Salto lunare,,32,song title
songtitle_edgeofn00bular,Ai confini della nebulosa,,32,song title
tutorial_t_octo_practice,Qui puoi fare pratica con i lanci di Tirobot. Completa la canzone della pratica o metti in pausa per finire prima!,,150,
loading_all_9,"CONSIGLIO: se hai fame, mangia del cibo. Ti fornirà energia e poi è anche gustoso!",,150,
loading_all_10,Riesci a muovere i pollici dietro la schiena? Wubwub non ha pollici. Smettila di metterti in mostra.,,150,
loading_all_11,CONSIGLIO: prova ad andare benissimo negli sport. È divertente e tutti ti notano!,,150,
loading_all_12,CURIOSITÀ SPAZIALE: gli anelli di Saturno non sono altro che piste di pattinaggio spaziali in disuso.,,150,
loading_all_13,CURIOSITÀ SPAZIALE: la lingua dei Nibbz possiede 17 sinonimi per la parola "salsa".,,150,
loading_all_14,CURIOSITÀ SPAZIALE: solo i terrestri sanno far toccare i loro gomiti mentre applaudono. Festeggiamo questo patrimonio!,,150,
loading_all_15,"CURIOSITÀ SPAZIALE: il famoso piatto muzicaliano "calzone fluttuante" è identico al calzone terrestre, ma fluttuante.",,150,
tutorial_g_welcome,"Ti diamo il benvenuto a <style=name>Golf a sbafo</style>!\nPreparati a <style=action>nutrire degli alieni affamati</style>.\nPiù ne nutri, più alto sarà il tuo punteggio.",,150,
tutorial_g_patterns,"Quando i Nibbz si riuniscono, cantano seguendo <style=action>ritmi specifici</style>.",,150,
tutorial_g_flags,"Nutrire un Nibbz una volta è sufficiente, quindi se vedi una bandiera al suo posto, <style=name>non oscillare</style>.",,150,
loading_all_16,CONSIGLIO: puoi controllare i comandi in ogni momento nella schermata di pausa.,,150,
loading_all_17,Ricorda di prenderti una pausa da Super Beat Sports ogni tanto. Anche il pianeta Terra può essere divertente!,,150,
controls_swing,Oscilla,,,
controls_t_move,Cambia corsie,,,
controls_t_left,Spostati a sinistra,,,
controls_t_right,Spostati a destra,,,
controls_t_bottom,Spostati sul fondo della pila,,,
controls_g_aim,Seleziona isola,,,
controls_g_left,Seleziona isola a sinistra,,,
controls_g_right,Seleziona isola a destra,,,
controls_rr_pos,Posizionati e mira,,,
controls_rr_kickup,Effettua un'alzata,,,
gear_bat_chair,Sediarmonica,,,
loading_all_18,CURIOSITÀ SPAZIALE: solo i Muzicaliani sono in grado di scarabocchiare sui loro glorkon mentre flarmano. Festeggiamo questo patrimonio!,,,
loading_all_19,"CURIOSITÀ SPAZIALE: nella galassia di Muzicalia, la vegetazione ottiene il nutrimento dalla sonosintesi.",,,
loading_earlylate,Fai attenzione a "PRESTO" o "TARDI" quando colpisci la palla per perfezionare il tuo tempismo.,,,
loading_rr_pinkypower,I Nibbz sono anche in grado di eseguire Tiri potenti! Premi <icon=swingbutton> quando sputano fuori la palla.,,,
loading_rr_accel,La palla diventa più veloce ad ogni colpo ben assestato (e rallenta se la smorzi o la manchi).,,,
loading_rr_poweraim,"CONSIGLIO: se sei veloce, puoi mirare i tuoi colpi senza impostarli.",,,
loading_t_nubz,La famiglia di Nubz si tramanda i segreti della tecnologia di Tirobot di generazione in generazione.,,,
loading_t_throbot,"CONSIGLIO: se i lanci di Tirobot sono troppo complicati, prova a CONTARE il loro ritmo.",,,
results_msg_rhythm_racket,Hai vinto!,,,
results_ai_wins,"Bel tentativo, umano.",,,
results_ai_wins2,I robot vincono.,,,
rr_changeup_mssg,CAMBIO REPENTINO,,,
rr_showdown_mssg,RESA DEI CONTI,,,
rr_bunt,SMORZATA,,,
rr_hit,PRESO!,,,
rr_set,CHE ALZATA,,,
rr_power,POTENZA!,,,
rr_flub,MANCATA,,,
shell_standardmode,<icon=button>Modalità standard,,,
shell_promode_prompt_mp,Credete di potervela cavare con la <style=action>modalità esperto</style> di questo sport?\nDimostratelo ottenendo una medaglia d'ORO o di PLATINO.,,,
shell_promode_return_to_standard,La modalità esperto multigiocatore è bloccata. Ritorno alla modalità standard.,,,
shell_welcome_msg_2,"Gasp! Guarda, è \n<style=action>Lil Slugger!</style>\nÈ una CAMPIONESSA DEGLI SPORT! Vince TUTTE LE MEDAGLIE!",,,
shell_welcome_msg_3,Ma qui noi abbiamo degli sport <style=action>SPECIALI</style>...,,,
shell_welcome_msg_4,"...con le nostre strampalate, sbatacchiose <style=action>REGOLE RITMICHE!!</style>",,,
shell_welcome_msg_5,Quindi andiamo a giocare a un po' di \n<style=action>SUPER BEAT SPORTS</style>!,,,
shell_gamedesc_t,Scatta fra le corsie per colpire e rispedire tutte le palle ritmiche che ti attaccano.,,,
shell_gamedesc_v,Palleggia fino alla vittoria con servizi sonici e schiacciate travolgenti.,,,
shell_gamedesc_g,Ripeti motivi ritmici per nutrire bestioline affamate.,,,
shell_gamedesc_s,Metti alla prova i tuoi riflessi ritmici in una battaglia a suon di pallonate.,,,
shell_gamedesc_r,Proteggi la tua porta e sbaraglia gli avversari con rimbalzi dal ritmo radicale.,,,
shell_s2s_2player,Questo è un gioco per 1 o 2 giocatori. Prova Pallamica o Racchetta ritmica per giocare con più di 2 giocatori.,,,
shell_analytics,Permetti analisi dati di gioco,,,
tutorial_r_serve,"Per servire, usa <icon=thumbstick> per <style=action>prendere la mira</style>, poi premi <icon=swingbutton> per <style=action>colpire</style> la palla.",,,
tutorial_r_hit,"Per <style=action>colpire</style> la palla invece di smorzarla, premi <icon=swingbutton> quando la blocchi.",,,
tutorial_r_flub,"Fai attenzione! Se alzi la palla, ma non premi <icon=swingbutton> quando sta atterrando, la <style=name>mancherai</style>.",,,
tutorial_r_spitters2,"I Nibbz mangeranno automaticamente la palla, poi la sputeranno fuori 4 battiti dopo.",,,
tutorial_r_power,Puoi anche impostare un <style=action>Tiro potente</style> premendo <icon=setbutton> in qualsiasi momento in cui blocchi la palla.\nProva!,,,
tutorial_s_aliens_all,Ogni personaggio colpisce la palla a una velocità diversa.\nCONSIGLIO: mira a quelli più veloci!,,,
tutorial_s_aliens_slower,Più lentamente,,,
tutorial_s_aliens_faster,Più velocemente,,,
tutorial_s_items_speedup,Accelera tutto,,,
tutorial_s_items_nubzify,Nubz Nubz Nubz,,,
tutorial_s_items_direct,Modifica la direzione di gioco\n(solo 3-4 giocatori),,,
tutorial_s_items_bomb,Elimina 1 cuore,,,
tutorial_s_welcome,"In questo gioco, ogni battitore colpirà a turno la palla verso gli amici, e chi la manca <style=name>perderà 1 cuore!</style>",,,
tutorial_t_doublelane,Premi <icon=L> e <icon=R> per scattare fra <style=action>2 corsie</style>.,,,
tutorial_t_welcome,<style=action>Scateniamoci</style>!\nOttieni la miglior medaglia possibile colpendo ogni lancio con <style=action>tempismo perfetto</style>. ,,,
tutorial_v_mp_intro,"Visto che siete in due, io, <style=action>Wubwub</style>, giocherò dall'altra parte per equilibrare le cose.",,,
tutorial_v_mp_turns,Oscilla o premi <icon=swingbutton> per colpire la palla quando tocca a te.\nGuarda i <style=blue>segni</style> <style=red>colorati</style> che ti aiutano a tenere il conto!,,,
tutorial_v_welcome,Questi <style=name>Squibz</style> cercheranno di farti mancare la palla.\n\n<style=action>Non mancare la palla!</style>,,,
net_remote_player_left_game,Un giocatore ha abbandonato. Fine della sessione.,,,
net_error_room_denied,Impossibile connettersi con questa console.,,,
songtitle_scoops,Sollevamento,,,
controls_t_doublelane,Cambia 2 corsie,,,
gear_bat_baseball_bat_special_spcl,Platinata - OGGETTO SPECIALE,,,
gear_bat_baseball_bat_special_desc,Hai ottenuto una medaglia di platino in ogni livello.,,,
gear_bat_bronze_spcl,Bronzea - OGGETTO SPECIALE,,,
gear_bat_bronze_desc,Hai ottenuto una medaglia di bronzo (o superiore) in ogni livello.,,,
gear_bat_flowers_spcl,Potere dei fiori - OGGETTO SPECIALE,,,
gear_bat_flowers_desc,Hai completato un livello in Gioco locale wireless.,,,
gear_bat_gold_spcl,Dorata - OGGETTO SPECIALE,,,
gear_bat_gold_desc,Hai ottenuto una medaglia d'oro (o superiore) in ogni livello.,,,
gear_bat_energy_spc,Racchetta laser - OGGETTO SPECIALE,,,
gear_bat_energy_desc,Hai ottenuto una medaglia di platino in Volopalla.,,,
gear_bat_gnome_spcl,Frank - OGGETTO SPECIALE,,,
gear_bat_gnome_desc,Hai ottenuto una medaglia d'oro in modalità esperto.,,,
gear_bat_cricket_spcl,Cricket - OGGETTO SPECIALE,,,
gear_bat_cricket_desc,Hai ottenuto una medaglia di platino in Pazza mazza.,,,
gear_bat_mallet_spcl,Maglio - OGGETTO SPECIALE,,,
gear_bat_mallet_desc,Hai ottenuto una medaglia di platino in Golf a sbafo.,,,
gear_bat_mime_spcl,Mazza del mimo - OGGETTO SPECIALE,,,
gear_bat_mime_desc,Hai superato tutti i livelli standard in Pazza mazza.,,,
gear_outfit_nibbs_spcl,Boccaccia - OGGETTO SPECIALE,,,
gear_outfit_nibbs_desc,Hai superato tutti i livelli esperto in Golf a sbafo.,,,
gear_outfit_nubz_spcl,Tuta da Nubz - OGGETTO SPECIALE,,,
gear_outfit_nubz_desc,Hai superato tutti i livelli esperto in Pazza mazza.,,,
gear_outfit_squibbs_spcl,Stile Squibz - OGGETTO SPECIALE,,,
gear_outfit_squibbs_desc,Hai superato tutti i livelli esperto in Volopalla.,,,
gear_outfit_robo_spcl,Tecnologia - OGGETTO SPECIALE,,,
gear_outfit_robo_desc,Hai superato tutti i robobattitori esperti in Pallamica e Racchetta ritmica.,,,
gear_outfit_dropmix_spcl,DROPMIX - OGGETTO SPECIALE,,,
gear_outfit_dropmix_desc,Hai superato tutti i livelli standard in Volopalla.,,,
gear_outfit_knight_spcl,Tavola rotonda - OGGETTO SPECIALE,,,
gear_outfit_knight_desc,Hai superato tutti i livelli standard in Golf a sbafo.,,,
gear_outfit_mime_spcl,Mimo mitico - OGGETTO SPECIALE,,,
gear_outfit_mime_desc,Hai superato tutti i livelli standard in Pazza mazza.,,,
loading_rr_instaspit,Premi <icon=swingbutton> non appena il Nibbz riceve la palla per fare una SPUTATA ISTANTANEA.,,,
loading_rr_aim,"CONSIGLIO: se sei veloce, puoi mirare i tuoi colpi senza impostarli.",,,
loading_rr_powershot,Premi <icon=setbutton> non appena ricevi la palla per impostare un TIRO POTENTE.,,,
loading_s_speedup,Fai attenzione! Le partite di Pallamica diventano più veloci via via che l'azione si intensifica.,,,
results_gear_remain,Restano %d oggetti bloccati.,,,
results_gear_remain_one,Resta 1 oggetto bloccato.,,,
rr_out,SEI FUORI!,,,
rr_aim,Mira,,,
rr_plusone,E vai!,,,
rr_howtoplay_required,Devi completare il tutorial di Racchetta ritmica prima di sbloccare il resto della modalità.\n\nVuoi giocare ora il tutorial?,,,
shell_cpu,CPU,,,
shell_s2s_available_alt,Console disponibili,,,
shell_s2s_createroom_alt,Ospita una sessione,,,
shell_s2s_searching_alt,Ricerca console...,,,
shell_clarify_local_alt,Connettiti a una console vicina.,,,
shell_player_leave,Esci,,,
tutorial_g_charge_motion,"Per nutrire un <style=name>Nibbz salterino</style>, <style=action>PREMI</style> e <style=action>TIENI PREMUTO</style> <icon=swingbutton> quando inizia a cantare, poi <style=action>RILASCIA</style> o <action=style>FAI OSCILLARE</action> il tuo Joy-Con quando salta.",,,
tutorial_g_pinky_motion,"Questo è un <style=name>Nibbz</style> affamato. Per dargli da mangiare, premi <icon=swingbutton> oppure <style=action>fai oscillare</style> il tuo Joy-Con quando canta. ",,,
tutorial_r_serve_motion,"Per servire, usa <icon=thumbstick> per <style=action>prendere la mira</style>, poi premi <icon=swingbutton> o <style=action>fai oscillare</style> il tuo Joy-Con per <style=action>colpire</style> la palla.",,,
tutorial_r_hit_motion,"Per <style=action>colpire</style> la palla invece di smorzarla, premi <icon=swingbutton> o <style=action>fai oscillare</style> il tuo Joy-Con quando la blocchi.",,,
tutorial_r_kickups_motion,"Per eseguire un <style=action>Tiro potente</style>, premi <icon=setbutton> per <style=name>alzare</style> la palla e premi <icon=swingbutton> oppure <style=action>fai oscillare</style> il tuo Joy-Con non appena scende.\n\nCONSIGLIO: ascolta il ritmo!",,,
tutorial_r_spitters_power,"Fai eseguire un <style=action>Tiro potente</style> ai Nibbz premendo <icon=swingbutton> nel momento esatto in cui sputano la palla.\nPer una <style=action>Sputata istantanea</style>, premi <icon=swingbutton2> nel momento in cui la palla li raggiunge.",,,
tutorial_swing_motion,Premi <icon=swingbutton> oppure <style=action>fai oscillare</style> il tuo Joy-Con per colpire la palla. Sincronizza ogni oscillazione con la musica per <style=name>massimizzare il tuo punteggio</style>.,,,
tutorial_s_hit_motion,"Per giocare, <style=action>MIRA</style> con <icon=thumbstick> e premi <icon=swingbutton> oppure <style=action>fai oscillare</style> il tuo Joy-Con per <style=action>COLPIRE</style> la palla.",,,
net_error_connect_failed_alt,Impossibile collegarsi all'altra console/alle altre console.\n\nRiprova più tardi.,,,
net_no_remote_players_alt,Impossibile collegarsi con l'altro giocatore/gli altri giocatori.\n\nRitorno al menu principale.,,,
net_confirm_leave_session_alt,Vuoi davvero lasciare questa stanza?,,,
net_remote_player_left_game_alt,Un giocatore ha abbandonato la stanza. Fine della sessione.,,,
net_local_player_left_game,Il controller di un giocatore è stato disconnesso.\n\nRitorno al menu.,,,
net_error_room_denied_alt,Impossibile unirsi a questa stanza.,,,
songtitle_random,?????,,,
prompt_kickup,<icon=setbutton>,,,
loading_all_20,Big Baoz è in realtà un cugino di terzo grado della mamma di Wubwub.,,,
loading_all_21,Se Nubz inizia a mordicchiarti la testa... congratulazioni! È una rara dimostrazione d'affetto.,,,
loading_all_22,Nessuno ama gli sport quanto Wubwub...,,,
loading_all_23,L'ossessione per lo sport dei Muzicaliani iniziò dopo che intercettarono casualmente il segnale te
